Rtype,Ring,Spec,Age,Sex,Date,Place,Site,Find,Circumstance,Text,Wing,Wt,Init,Blmtd,Bill,Bdmtd,Billd,Tsmtd,Tarsus,Fat,Fatmtd,Pec,Pulaliv,Pulring
N,JF62826,GRETI,1,,05/05/2026  06:30:00,WYT,MP68,,,,,18.4,JSS,,,,,,,,,,8,8
N,JF62827,GRETI,1,,05/05/2026  06:30:00,WYT,MP68,,,,,17.5,JSS,,,,,,,,,,8,8
N,JF62828,GRETI,1,,05/05/2026  06:30:00,WYT,MP68,,,,,19.1,JSS,,,,,,,,,,8,8
N,JF62829,GRETI,1,,05/05/2026  06:30:00,WYT,MP68,,,,,17.5,JSS,,,,,,,,,,8,8
N,JF62830,GRETI,1,,05/05/2026  06:30:00,WYT,MP68,,,,,17.7,JSS,,,,,,,,,,8,8
N,JF62831,GRETI,1,,05/05/2026  06:30:00,WYT,MP68,,,,,18.2,JSS,,,,,,,,,,8,8
N,JF62832,GRETI,1,,05/05/2026  06:30:00,WYT,MP68,,,,,17.5,JSS,,,,,,,,,,8,8
O,PL91279,GRETI,5,F,27/04/2026  08:49:59,WYT,MP68,89,86,,,,JSS,,,,,,,,,,,
N,BPL3224,BLUTI,5,F,10/05/2026  03:14:59,WYT,MP7,,,,63.0,9.7,JSS,,,,,S,18.7,,,,,
N,BPL3312,BLUTI,1,,14/05/2026  06:59:59,WYT,MP7,,,,,12.0,JSS,,,,,,,,,,7,7
N,BPL3313,BLUTI,1,,14/05/2026  06:59:59,WYT,MP7,,,,,10.4,JSS,,,,,,,,,,7,7
N,BPL3314,BLUTI,1,,14/05/2026  06:59:59,WYT,MP7,,,,,10.3,JSS,,,,,,,,,,7,7
N,BPL3315,BLUTI,1,,14/05/2026  06:59:59,WYT,MP7,,,,,11.6,JSS,,,,,,,,,,7,7
N,BPL3316,BLUTI,1,,14/05/2026  06:59:59,WYT,MP7,,,,,10.7,JSS,,,,,,,,,,7,7
N,BPL3317,BLUTI,1,,14/05/2026  06:59:59,WYT,MP7,,,,,11.8,JSS,,,,,,,,,,7,7
N,BPL3318,BLUTI,1,,14/05/2026  06:59:59,WYT,MP7,,,,,11.6,JSS,,,,,,,,,,7,7
N,JF62970,GRETI,6,F,17/05/2026  04:19:59,WYT,MP70,,,,74.0,18.8,JSS,,,,,S,22.5,,,,,
R,PY91210,GRETI,6,M,17/05/2026  09:30:00,WYT,MP70,,,,79.0,18.4,JSS,,,,,S,23.8,,,,,
N,JF63022,GRETI,1,,21/05/2026  11:29:59,WYT,MP70,,,,,19.2,JSS,,,,,,,,,,6,6
N,JF63023,GRETI,1,,21/05/2026  11:29:59,WYT,MP70,,,,,16.9,JSS,,,,,,,,,,6,6
N,JF63024,GRETI,1,,21/05/2026  11:29:59,WYT,MP70,,,,,18.9,JSS,,,,,,,,,,6,6
N,JF63025,GRETI,1,,21/05/2026  11:29:59,WYT,MP70,,,,,16.4,JSS,,,,,,,,,,6,6
N,JF63026,GRETI,1,,21/05/2026  11:29:59,WYT,MP70,,,,,16.9,JSS,,,,,,,,,,6,6
N,JF63027,GRETI,1,,21/05/2026  11:29:59,WYT,MP70,,,,,18.5,JSS,,,,,,,,,,6,6
N,JF62896,GRETI,1,,11/05/2026  10:15:00,WYT,MP71,,,,,19.0,JSS,,,,,,,,,,10,10
N,JF62897,GRETI,1,,11/05/2026  10:15:00,WYT,MP71,,,,,18.2,JSS,,,,,,,,,,10,10
N,JF62898,GRETI,1,,11/05/2026  10:15:00,WYT,MP71,,,,,18.1,JSS,,,,,,,,,,10,10
N,JF62899,GRETI,1,,11/05/2026  10:15:00,WYT,MP71,,,,,18.5,JSS,,,,,,,,,,10,10
N,JF62900,GRETI,1,,11/05/2026  10:15:00,WYT,MP71,,,,,16.6,JSS,,,,,,,,,,10,10
N,JF62901,GRETI,1,,11/05/2026  10:15:00,WYT,MP71,,,,,20.0,JSS,,,,,,,,,,10,10
N,JF62902,GRETI,1,,11/05/2026  10:15:00,WYT,MP71,,,,,18.1,JSS,,,,,,,,,,10,10
N,BPL3254,BLUTI,1,,11/05/2026  10:15:00,WYT,MP71,,,,,9.5,JSS,,,,,,,,,,10,10
N,BPL3255,BLUTI,1,,11/05/2026  10:15:00,WYT,MP71,,,,,10.6,JSS,,,,,,,,,,10,10
N,BPL3256,BLUTI,1,,11/05/2026  10:15:00,WYT,MP71,,,,,11.0,JSS,,,,,,,,,,10,10
O,PY91353,GRETI,5,F,03/05/2026  06:00:00,WYT,MP71,89,86,,,,JSS,,,,,,,,,,,
O,PY91203,GRETI,5,M,03/05/2026  06:00:00,WYT,MP71,89,86,,,,JSS,,,,,,,,,,,
N,JF62833,GRETI,6,M,06/05/2026  06:00:00,WYT,MP72,,,,76.0,17.6,JSS,,,,,S,23.3,,,,,
R,TW41995,GRETI,5,F,06/05/2026  05:55:00,WYT,MP72,,,,72.0,18.1,JSS,,,,,S,22.4,,,,,
N,JF62869,GRETI,1,,10/05/2026  12:30:00,WYT,MP72,,,,,19.2,JSS,,,,,,,,,,10,10
N,JF62870,GRETI,1,,10/05/2026  12:30:00,WYT,MP72,,,,,17.7,JSS,,,,,,,,,,10,10
N,JF62871,GRETI,1,,10/05/2026  12:30:00,WYT,MP72,,,,,18.0,JSS,,,,,,,,,,10,10
N,JF62872,GRETI,1,,10/05/2026  12:30:00,WYT,MP72,,,,,15.3,JSS,,,,,,,,,,10,10
N,JF62873,GRETI,1,,10/05/2026  12:30:00,WYT,MP72,,,,,18.2,JSS,,,,,,,,,,10,10
N,JF62874,GRETI,1,,10/05/2026  12:30:00,WYT,MP72,,,,,18.8,JSS,,,,,,,,,,10,10
N,JF62875,GRETI,1,,10/05/2026  12:30:00,WYT,MP72,,,,,19.2,JSS,,,,,,,,,,10,10
N,JF62876,GRETI,1,,10/05/2026  12:30:00,WYT,MP72,,,,,17.4,JSS,,,,,,,,,,10,10
N,JF62877,GRETI,1,,10/05/2026  12:30:00,WYT,MP72,,,,,19.8,JSS,,,,,,,,,,10,10
N,JF62878,GRETI,1,,10/05/2026  12:30:00,WYT,MP72,,,,,18.4,JSS,,,,,,,,,,10,10
O,TW41995,GRETI,5,F,01/05/2026  06:00:00,WYT,MP72,89,86,,,,JSS,,,,,,,,,,,
N,BPL3257,BLUTI,5,F,12/05/2026  03:59:59,WYT,MP75,,,,62.0,9.8,JSS,,,,,S,18.8,,,,,
N,BPL3391,BLUTI,1,,16/05/2026  09:00:00,WYT,MP75,,,,,10.6,JSS,,,,,,,,,,10,10
N,BPL3392,BLUTI,1,,16/05/2026  09:00:00,WYT,MP75,,,,,10.2,JSS,,,,,,,,,,10,10
N,BPL3393,BLUTI,1,,16/05/2026  09:00:00,WYT,MP75,,,,,10.5,JSS,,,,,,,,,,10,10
N,BPL3394,BLUTI,1,,16/05/2026  09:00:00,WYT,MP75,,,,,10.6,JSS,,,,,,,,,,10,10
N,BPL3395,BLUTI,1,,16/05/2026  09:00:00,WYT,MP75,,,,,11.5,JSS,,,,,,,,,,10,10
N,BPL3396,BLUTI,1,,16/05/2026  09:00:00,WYT,MP75,,,,,11.6,JSS,,,,,,,,,,10,10
N,BPL3397,BLUTI,1,,16/05/2026  09:00:00,WYT,MP75,,,,,10.4,JSS,,,,,,,,,,10,10
N,BPL3398,BLUTI,1,,16/05/2026  09:00:00,WYT,MP75,,,,,10.5,JSS,,,,,,,,,,10,10
N,BPL3399,BLUTI,1,,16/05/2026  09:00:00,WYT,MP75,,,,,10.3,JSS,,,,,,,,,,10,10
N,BPL3400,BLUTI,1,,16/05/2026  09:00:00,WYT,MP75,,,,,10.2,JSS,,,,,,,,,,10,10
O,AFH4478,BLUTI,6,M,07/05/2026  06:59:59,WYT,MP75,89,86,,,,JSS,,,,,,,,,,,
N,JF62809,GRETI,5,F,03/05/2026  05:19:59,WYT,MP76,,,,78.0,17.4,JSS,,,,,S,22.7,,,,,
N,JF62810,GRETI,5,M,03/05/2026  05:49:59,WYT,MP76,,,,77.5,17.5,JSS,,,,,S,24.2,,,,,
N,JF62834,GRETI,1,,07/05/2026  07:19:59,WYT,MP76,,,,,18.0,JSS,,,,,,,,,,9,9
N,JF62835,GRETI,1,,07/05/2026  07:19:59,WYT,MP76,,,,,16.4,JSS,,,,,,,,,,9,9
N,JF62836,GRETI,1,,07/05/2026  07:19:59,WYT,MP76,,,,,13.5,JSS,,,,,,,,,,9,9
N,JF62837,GRETI,1,,07/05/2026  07:19:59,WYT,MP76,,,,,16.9,JSS,,,,,,,,,,9,9
N,JF62838,GRETI,1,,07/05/2026  07:19:59,WYT,MP76,,,,,17.0,JSS,,,,,,,,,,9,9
N,JF62839,GRETI,1,,07/05/2026  07:19:59,WYT,MP76,,,,,0.0,JSS,,,,,,,,,,9,9
N,JF62840,GRETI,1,,07/05/2026  07:19:59,WYT,MP76,,,,,15.0,JSS,,,,,,,,,,9,9
N,JF62841,GRETI,1,,07/05/2026  07:19:59,WYT,MP76,,,,,15.1,JSS,,,,,,,,,,9,9
N,JF62842,GRETI,1,,07/05/2026  07:19:59,WYT,MP76,,,,,17.5,JSS,,,,,,,,,,9,9
N,BPL3201,BLUTI,5,F,06/05/2026  05:10:00,WYT,MP77,,,,62.0,9.9,JSS,,,,,S,18.7,,,,,
N,BPL3204,BLUTI,6,M,07/05/2026  06:59:59,WYT,MP77,,,,67.0,10.7,JSS,,,,,S,20.0,,,,,
N,BPL3239,BLUTI,1,,10/05/2026  12:59:59,WYT,MP77,,,,,11.4,JSS,,,,,,,,,,8,8
N,BPL3240,BLUTI,1,,10/05/2026  12:59:59,WYT,MP77,,,,,11.5,JSS,,,,,,,,,,8,8
N,BPL3241,BLUTI,1,,10/05/2026  12:59:59,WYT,MP77,,,,,11.8,JSS,,,,,,,,,,8,8
N,BPL3242,BLUTI,1,,10/05/2026  12:59:59,WYT,MP77,,,,,10.8,JSS,,,,,,,,,,8,8
N,BPL3243,BLUTI,1,,10/05/2026  12:59:59,WYT,MP77,,,,,11.7,JSS,,,,,,,,,,8,8
N,BPL3244,BLUTI,1,,10/05/2026  12:59:59,WYT,MP77,,,,,10.5,JSS,,,,,,,,,,8,8
N,BPL3245,BLUTI,1,,10/05/2026  12:59:59,WYT,MP77,,,,,11.6,JSS,,,,,,,,,,8,8
N,BPL3246,BLUTI,1,,10/05/2026  12:59:59,WYT,MP77,,,,,11.0,JSS,,,,,,,,,,8,8
R,BZD3214,BLUTI,6,F,08/05/2026  03:40:00,WYT,MP78,,,,62.5,10.8,JSS,,,,,S,19.7,,,,,
N,BPL3258,BLUTI,1,,12/05/2026  06:59:59,WYT,MP78,,,,,10.1,JSS,,,,,,,,,,11,11
N,BPL3259,BLUTI,1,,12/05/2026  06:59:59,WYT,MP78,,,,,9.4,JSS,,,,,,,,,,11,11
N,BPL3260,BLUTI,1,,12/05/2026  06:59:59,WYT,MP78,,,,,10.3,JSS,,,,,,,,,,11,11
N,BPL3261,BLUTI,1,,12/05/2026  06:59:59,WYT,MP78,,,,,10.7,JSS,,,,,,,,,,11,11
